"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 구로구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 구로구 신도림동","642","0642","0000","대림1","59.93","202101","11","89,950","11","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","59.88","202102","10","93,000","18","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","101.48","202102","16","132,500","15","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","59.88","202102","27","85,000","15","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","59.9","202103","4","94,000","20","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","84.95","202103","5","111,000","3","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","84.95","202103","26","112,000","7","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림1","59.9","202103","27","97,000","6","1999","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","84.95","202101","30","116,000","21","2001","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","59.9","202102","26","98,000","15","2001","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","84.95","202103","2","120,000","12","2001","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","59.82","202103","13","97,000","12","2001","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","59.88","202103","15","92,500","13","2001","신도림로 16",""
"서울특별시 구로구 신도림동","642","0642","0000","대림2","134.99","202103","18","125,000","2","2001","신도림로 16",""
"서울특별시 구로구 신도림동","691","0691","0000","대림3","114.55","202101","29","123,700","21","2001","신도림로 11",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","84.78","202101","4","139,500","17","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","152.07","202101","22","157,000","2","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","152.07","202101","30","174,000","22","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","117.74","202102","25","156,500","1","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","117.74","202103","3","168,000","5","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","84.78","202103","6","145,000","3","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","117.74","202103","12","172,500","16","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","646","0646","0000","대림e-편한세상4","152.07","202103","22","178,000","16","2003","경인로65길 16-15",""
"서울특별시 구로구 신도림동","647","0647","0000","대림e-편한세상5","84.789","202102","15","123,500","7","2003","신도림로 32",""
"서울특별시 구로구 신도림동","647","0647","0000","대림e-편한세상5","84.789","202103","1","115,000","2","2003","신도림로 32",""
"서울특별시 구로구 신도림동","647","0647","0000","대림e-편한세상5","84.789","202103","12","132,000","13","2003","신도림로 32",""
"서울특별시 구로구 신도림동","647","0647","0000","대림e-편한세상5","84.789","202103","26","132,000","18","2003","신도림로 32",""
"서울특별시 구로구 신도림동","649","0649","0000","대림e-편한세상7","84.928","202102","2","136,800","5","2004","신도림로 56-13",""
"서울특별시 구로구 신도림동","649","0649","0000","대림e-편한세상7","84.928","202103","27","135,000","5","2004","신도림로 56-13",""
"서울특별시 구로구 신도림동","643","0643","0000","동아1","59.978","202101","4","99,900","23","1999","신도림로 87",""
"서울특별시 구로구 신도림동","643","0643","0000","동아1","59.978","202102","3","105,000","18","1999","신도림로 87",""
"서울특별시 구로구 신도림동","644","0644","0000","동아2","59.595","202101","26","95,000","7","2000","경인로 643",""
"서울특별시 구로구 신도림동","644","0644","0000","동아2","59.595","202101","30","95,000","8","2000","경인로 643",""
"서울특별시 구로구 신도림동","644","0644","0000","동아2","112.354","202102","8","143,000","8","2000","경인로 643",""
"서울특별시 구로구 신도림동","644","0644","0000","동아2","112.354","202103","24","107,000","11","2000","경인로 643",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","84.99","202101","12","100,000","15","2000","신도림로 78",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","60","202101","14","102,500","25","2000","신도림로 78",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","60","202101","24","106,000","4","2000","신도림로 78",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","60","202102","27","113,000","11","2000","신도림로 78",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","60","202103","17","109,000","5","2000","신도림로 78",""
"서울특별시 구로구 신도림동","645","0645","0000","동아3","60","202103","26","109,800","7","2000","신도림로 78",""
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","128.41","202101","4","149,000","42","2011","경인로 662",""
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","59.16","202101","18","100,000","4","2011","경인로 662",""
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","128.41","202102","20","139,500","10","2011","경인로 662",""
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","128.41","202102","24","160,500","41","2011","경인로 662",""
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","59.16","202103","22","103,000","5","2011","경인로 662",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","37.91","202101","11","59,000","7","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","66.03","202101","16","76,200","3","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","37.91","202101","21","63,000","4","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","37.91","202103","1","64,000","11","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","83.67","202103","2","95,000","10","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","52.45","202103","2","71,000","10","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","66.03","202103","13","81,000","10","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","37.91","202103","24","55,600","2","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","83.67","202103","27","95,000","13","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","37.91","202103","27","64,800","13","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","290","0290","0000","미성","83.67","202103","27","96,500","3","1987","신도림로11가길 36",""
"서울특별시 구로구 신도림동","435-10","0435","0010","신도림3차푸르지오","82.8","202103","18","99,000","5","2007","경인로 619-3",""
"서울특별시 구로구 신도림동","412-3","0412","0003","신도림팰러티움","84.62","202102","9","77,000","25","2006","경인로 584",""
"서울특별시 구로구 신도림동","640","0640","0000","신성은하수","59.88","202101","1","77,500","11","1997","경인로66길 5",""
"서울특별시 구로구 신도림동","640","0640","0000","신성은하수","84.97","202102","25","84,000","1","1997","경인로66길 5",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202101","17","107,900","9","1996","신도림로 105",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202101","25","107,900","12","1996","신도림로 105",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202101","30","109,500","7","1996","신도림로 105",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202102","1","109,700","5","1996","신도림로 105",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202102","20","114,000","9","1996","신도림로 105","20210319"
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202102","20","114,000","9","1996","신도림로 105",""
"서울특별시 구로구 신도림동","639","0639","0000","우성2","84.82","202103","13","114,500","11","1996","신도림로 105",""
"서울특별시 구로구 신도림동","637","0637","0000","우성3","84.75","202103","3","115,000","3","1993","신도림로21길 25",""
"서울특별시 구로구 신도림동","641","0641","0000","현대홈타운아파트","83.76","202101","22","98,500","17","1999","신도림로19길 16",""
"서울특별시 구로구 신도림동","641","0641","0000","현대홈타운아파트","59.73","202102","23","81,000","12","1999","신도림로19길 16",""
"서울특별시 구로구 신도림동","641","0641","0000","현대홈타운아파트","59.73","202102","24","76,800","1","1999","신도림로19길 16",""
"서울특별시 구로구 신도림동","641","0641","0000","현대홈타운아파트","64.23","202103","29","80,500","1","1999","신도림로19길 16",""
"서울특별시 구로구 오류동","344","0344","0000","경남아너스빌","84.98","202102","4","77,200","17","2003","오류로 65",""
"서울특별시 구로구 오류동","344","0344","0000","경남아너스빌","84.93","202102","19","75,300","8","2003","오류로 65",""
"서울특별시 구로구 오류동","344","0344","0000","경남아너스빌","84.98","202103","2","74,700","20","2003","오류로 65",""
"서울특별시 구로구 오류동","344","0344","0000","경남아너스빌","84.98","202103","8","78,000","10","2003","오류로 65",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","84.983","202101","16","74,500","3","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202101","22","63,700","2","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202101","23","64,000","4","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202101","25","60,000","1","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","84.983","202102","6","76,000","2","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","84.983","202103","8","94,000","5","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202103","11","67,800","2","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202103","12","74,000","5","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","84.983","202103","19","80,000","3","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202103","26","67,900","2","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202103","26","70,000","5","2003","오리로 1197",""
"서울특별시 구로구 오류동","343","0343","0000","금강(343)","60.054","202103","27","63,000","1","2003","오리로 1197",""
"서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","84.89","202101","13","53,000","1","1998","경인로 248-14",""
"서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","84.89","202101","22","59,999","17","1998","경인로 248-14",""
"서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","59.98","202103","18","43,000","14","1998","경인로 248-14",""
"서울특별시 구로구 오류동","339","0339","0000","동부(105동~106동)","59.79","202101","26","53,000","7","1999","경인로 248-13",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202101","10","48,000","6","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202101","13","48,600","11","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202101","17","49,500","10","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","105.21","202101","19","63,500","4","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","113.43","202102","15","53,000","9","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202102","20","49,000","7","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202103","6","50,800","11","1998","고척로 49",""
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","202103","18","48,000","1","1998","고척로 49",""
"서울특별시 구로구 오류동","345","0345","0000","동선","58.2159","202102","23","47,800","5","2004","경인로 158",""
"서울특별시 구로구 오류동","345","0345","0000","동선","58.2159","202103","8","49,000","18","2004","경인로 158",""
"서울특별시 구로구 오류동","345","0345","0000","동선","58.2159","202103","11","50,000","8","2004","경인로 158",""
"서울특별시 구로구 오류동","334","0334","0000","라인","59.52","202101","16","39,700","21","1995","경인로 230-13",""
"서울특별시 구로구 오류동","334","0334","0000","라인","59.52","202101","23","38,000","2","1995","경인로 230-13",""
"서울특별시 구로구 오류동","12-2","0012","0002","미진주택B동","38.25","202101","9","23,000","7","2002","경인로 193-19",""
"서울특별시 구로구 오류동","340","0340","0000","삼천리","59.73","202101","9","57,700","15","1998","경인로8길 75",""
"서울특별시 구로구 오류동","340","0340","0000","삼천리","59.73","202103","6","59,500","24","1998","경인로8길 75","20210402"
"서울특별시 구로구 오류동","340","0340","0000","삼천리","59.73","202103","8","58,500","6","1998","경인로8길 75",""
"서울특별시 구로구 오류동","34-13","0034","0013","썬앤빌","14.064","202102","18","6,600","11","2014","경인로19가길 40",""
"서울특별시 구로구 오류동","34-13","0034","0013","썬앤빌","14.064","202103","20","8,300","8","2014","경인로19가길 40",""
"서울특별시 구로구 오류동","34-13","0034","0013","썬앤빌","14.064","202103","27","8,000","16","2014","경인로19가길 40",""
"서울특별시 구로구 오류동","193-17","0193","0017","양지쉐르빌아파트","53.7","202103","2","36,000","1","2013","서해안로 2283",""
"서울특별시 구로구 오류동","342","0342","0000","영풍마드레빌","84.741","202101","17","73,000","15","2002","경인로8길 64",""
"서울특별시 구로구 오류동","342","0342","0000","영풍마드레빌","59.819","202101","20","64,800","19","2002","경인로8길 64",""
"서울특별시 구로구 오류동","9-231","0009","0231","오류동 삼전솔하임","37.759","202102","5","30,000","8","2020","경인로 187",""
"서울특별시 구로구 오류동","9-231","0009","0231","오류동 삼전솔하임","37.759","202102","10","30,900","5","2020","경인로 187",""
"서울특별시 구로구 오류동","9-231","0009","0231","오류동 삼전솔하임","15.943","202103","11","13,300","7","2020","경인로 187",""
"서울특별시 구로구 오류동","347","0347","0000","오류동금호어울림","59.98","202101","3","54,700","1","2006","고척로 41",""
"서울특별시 구로구 오류동","75-2","0075","0002","오류동역솔리스타","19.09","202103","4","10,500","8","2016","경인로20나길 63",""
"서울특별시 구로구 오류동","346","0346","0000","오류동푸르지오","84.936","202101","8","74,700","16","2004","오류로8길 11",""
"서울특별시 구로구 오류동","346","0346","0000","오류동푸르지오","84.853","202101","31","75,000","15","2004","오류로8길 11",""
"서울특별시 구로구 오류동","31-4","0031","0004","오류동휘버스","83.97","202101","19","38,800","1","2006","고척로18길 77",""
"서울특별시 구로구 오류동","31-4","0031","0004","오류동휘버스","83.97","202103","10","39,000","8","2006","고척로18길 77",""
"서울특별시 구로구 오류동","31-4","0031","0004","오류동휘버스","83.97","202103","16","41,300","3","2006","고척로18길 77",""
"서울특별시 구로구 오류동","31-4","0031","0004","오류동휘버스","83.97","202103","29","45,000","4","2006","고척로18길 77",""
"서울특별시 구로구 오류동","348","0348","0000","우림필유","59.95","202102","5","50,800","2","2005","서해안로 2368",""
"서울특별시 구로구 오류동","292-10","0292","0010","우창굿모닝","102.99","202103","10","44,000","3","2004","오리로13길 105",""
"서울특별시 구로구 오류동","108-76","0108","0076","유한수목원","74.94","202103","25","36,700","7","2008","경인로2길 51",""
"서울특별시 구로구 오류동","349","0349","0000","은하수 수목원","77.829","202102","25","45,800","4","2005","경인로2길 29",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202101","25","19,500","11","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202102","2","19,750","15","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202103","2","17,700","7","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202103","15","19,500","3","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202103","27","18,000","4","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","202103","30","19,650","12","2005","경인로20나길 30",""
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","14.29","202101","21","9,100","16","2014","경인로20길 6",""
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","17.75","202102","16","10,000","16","2014","경인로20길 6",""
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","14.29","202102","20","9,200","12","2014","경인로20길 6",""
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","17.75","202103","24","10,800","19","2014","경인로20길 6",""
"서울특별시 구로구 오류동","341","0341","0000","한신플러스타운","84.96","202101","6","63,800","6","2002","고척로 52",""
"서울특별시 구로구 오류동","341","0341","0000","한신플러스타운","59.91","202101","20","51,000","2","2002","고척로 52",""
"서울특별시 구로구 온수동","83","0083","0000","온수동","84.98","202103","5","28,000","5","2001","부일로1다길 16-8",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","84.99","202101","2","79,700","5","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","84.97","202101","4","74,000","4","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","84.99","202101","16","75,700","3","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","59.98","202101","22","65,000","7","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","59.96","202102","5","70,000","10","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","102.6","202102","10","80,000","2","2010","부일로9길 127","20210323"
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","102.6","202102","10","80,000","2","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","121.28","202102","14","89,700","8","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","59.98","202102","16","74,800","12","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","59.98","202102","16","71,700","10","2010","부일로9길 127",""
"서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","102.6","202102","21","84,800","7","2010","부일로9길 127",""
"서울특별시 구로구 천왕동","280","0280","0000","천왕연지타운1단지","84.98","202101","9","87,900","3","2013","오류로 30",""
"서울특별시 구로구 천왕동","280","0280","0000","천왕연지타운1단지","84.98","202101","28","88,000","5","2013","오류로 30",""
"서울특별시 구로구 천왕동","280","0280","0000","천왕연지타운1단지","84.97","202102","8","89,000","7","2013","오류로 30",""
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.9","202101","11","84,500","9","2014","오리로 1102-10",""
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.9","202101","11","84,500","9","2014","오리로 1102-10","20210128"
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.98","202101","24","83,800","5","2014","오리로 1102-10",""
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.9","202101","29","85,000","3","2014","오리로 1102-10",""
"서울특별시 구로구 천왕동","282","0282","0000","천왕이펜하우스1단지","59.94","202103","5","78,000","2","2011","천왕로 91",""
"서울특별시 구로구 천왕동","279-2","0279","0002","천왕이펜하우스2단지","84.97","202101","30","84,700","1","2011","천왕로 92",""
"서울특별시 구로구 천왕동","273","0273","0000","천왕이펜하우스4단지","84.97","202101","28","80,000","5","2011","천왕로 29",""
"서울특별시 구로구 천왕동","277","0277","0000","천왕이펜하우스5단지","84.98","202101","30","84,500","14","2011","천왕로 10",""
"서울특별시 구로구 천왕동","275","0275","0000","천왕이펜하우스6단지","84.97","202101","29","79,000","6","2011","천왕로 9",""
"서울특별시 구로구 항동","16-33","0016","0033","동보수목원","84.87","202103","7","34,500","2","2007","연동로13길 18-46",""
"서울특별시 구로구 항동","16-18","0016","0018","동보수목원(16-18)","84.41","202101","9","35,000","3","2012","연동로13길 18-44",""
"서울특별시 구로구 항동","가-237","0237","0000","하버라인2단지","59.86","202101","10","75,000","18","2019","연동로 234",""
"서울특별시 구로구 항동","가-246","0246","0000","항동 제일풍경채 포레스트","101.6125","202101","14","89,000","15","2020","부광로 96-16",""
"서울특별시 구로구 항동","233","0233","0000","현대홈타운스위트","84.9804","202102","15","63,000","4","2004","연동로13길 25",""
